Longitutde,Latitude,Severity
152.980729,-27.501388,2
152.989156,-27.478548,2
153.0643839,-27.46591394,2
153.0108552,-27.3344672,2
153.104404,-27.583181,2
153.126453,-27.497573,2
153.1198865,-27.38450846,2
153.006283,-27.435896,2
153.0082124,-27.43651946,2
153.079311,-27.613875,2
152.945866,-27.534105,2
153.067007,-27.597582,2
153.025714,-27.579826,2
153.026035,-27.47436,2
153.0009265,-27.450829,2
153.049903,-27.495644,2
153.040156,-27.501828,2
153.011353,-27.642933,2
153.040348,-27.558825,2
153.098582,-27.457256,2
153.109707,-27.457452,2
153.047861,-27.311533,2
153.069956,-27.572712,2
153.0274074,-27.49237301,2
153.05638,-27.369218,2
153.041577,-27.341079,2
153.036585,-27.415316,2
153.0744862,-27.40584554,2
152.984585,-27.386066,2
153.043631,-27.64189045,2
152.959081,-27.570001,2
153.113872,-27.493145,2
153.026932,-27.445558,2
153.03427,-27.459217,2
153.03292,-27.4583474,2
153.065918,-27.55027,2
153.0480592,-27.47807793,2
153.013548,-27.349498,2
153.059251,-27.395278,2
152.987049,-27.397607,2
153.040889,-27.650358,2
153.010309,-27.462989,2
153.011079,-27.449164,2
153.031636,-27.455987,2
153.032822,-27.460654,2
153.036922,-27.459981,2
153.031636,-27.455987,2
153.100242,-27.538751,2
153.056079,-27.525689,2
153.0133754,-27.41006823,2
153.015706,-27.417495,2
153.030643,-27.465454,2
153.023139,-27.563995,2
152.980114,-27.522667,2
152.9689655,-27.44840757,2
153.1094813,-27.5013895,2
153.07075,-27.529925,2
153.097298,-27.570767,2
153.035536,-27.484458,2
153.154052,-27.455732,2
153.117311,-27.444075,2
153.16096,-27.475132,2
152.987923,-27.469361,2
153.1159038,-27.50211068,2
153.029368,-27.467787,2
153.110621,-27.461596,2
153.0117634,-27.40874615,2
153.00084,-27.391658,2
153.080234,-27.553034,2
153.031098,-27.485217,2
153.033138,-27.366268,2
153.016078,-27.365597,2
153.070763,-27.437463,2
153.039782,-27.612815,2
152.999614,-27.447856,2
152.946141,-27.427823,2
153.040641,-27.504737,2
153.049616,-27.521532,2
153.072933,-27.530882,2
153.046529,-27.518225,2
153.094344,-27.59156,2
153.027407,-27.484271,2
153.018244,-27.36402,2
153.185105,-27.51909,2
152.990869,-27.407269,2
153.04175,-27.646963,2
153.07075,-27.529925,2
153.029953,-27.5583,2
153.059162,-27.482827,2
153.104584,-27.451775,2
153.021995,-27.40256,2
153.111423,-27.546573,2
153.030522,-27.384531,2
153.034339,-27.386757,2
153.0347731,-27.38614732,2
153.068465,-27.411486,2
152.991763,-27.417145,2
153.060137,-27.590876,2
153.065967,-27.523094,2
153.055758,-27.5256207,2
152.979771,-27.530856,2
152.979082,-27.553529,2
153.0112134,-27.53682019,2
152.998331,-27.424338,2
153.048138,-27.608701,2
153.0539352,-27.61133245,2
153.0465685,-27.48037367,2
153.018039,-27.379912,2
153.043089,-27.355443,2
153.039879,-27.350281,2
153.038744,-27.367106,2
153.030883,-27.3855101,2
153.014854,-27.422355,2
152.928965,-27.611389,2
153.078182,-27.613113,2
153.028211,-27.463559,2
153.039711,-27.504215,2
152.99082,-27.50215,2
153.0434494,-27.31276649,2
153.011308,-27.409766,2
153.012122,-27.386667,2
153.0686949,-27.39171866,2
152.800084,-27.400318,2
152.983126,-27.567967,2
153.06354,-27.587741,2
153.035915,-27.507536,2
153.0219039,-27.47159475,2
152.971901,-27.591415,2
152.968916,-27.596544,2
152.977664,-27.4997984,2
153.0209323,-27.55812445,2
153.099699,-27.469955,2
153.02134,-27.303733,2
153.037888,-27.394415,2
153.0317823,-27.39355679,2
153.0304113,-27.44143407,2
152.940912,-27.542418,2
153.035748,-27.481068,2
153.04106,-27.430572,2
152.925141,-27.588615,2
153.015638,-27.457629,2
153.053941,-27.519904,2
152.9473147,-27.51113757,2
152.919586,-27.496901,2
153.1808522,-27.52466765,2
153.032064,-27.404824,2
153.036167,-27.622629,2
152.954737,-27.5658,2
153.0118461,-27.45827538,2
153.043519,-27.447009,2
153.03574,-27.459051,2
152.938932,-27.493961,2
153.014689,-27.417346,2
153.019373,-27.398075,2
153.064597,-27.572087,2
152.984848,-27.392179,2
153.03574,-27.459051,2
152.998883,-27.477827,2
153.0084303,-27.33258166,2
153.066724,-27.572229,2
153.060678,-27.56012,2
153.044511,-27.336811,2
153.010862,-27.341028,2
153.163937,-27.5088395,2
152.981742,-27.417193,2
153.0618225,-27.58421983,2
153.020181,-27.506643,2
153.029395,-27.518288,2
153.021624,-27.512496,2
153.0356152,-27.46316733,2
152.963514,-27.502785,2
153.114229,-27.552174,2
153.051215,-27.611034,2
153.049892,-27.620465,2
153.028211,-27.463559,2
153.035239,-27.460501,2
153.144508,-27.44097233,2
152.99047,-27.423949,2
153.098343,-27.489585,2
153.026741,-27.471181,2
153.058813,-27.648972,2
153.0118949,-27.56146304,2
153.07515,-27.518076,2
153.056996,-27.529437,2
153.06531,-27.399676,2
152.949018,-27.42569,2
153.011664,-27.460876,2
153.0107983,-27.49448178,2
153.024231,-27.523647,2
153.0656216,-27.54977887,2
153.041305,-27.479475,2
153.055789,-27.372481,2
153.178852,-27.510889,2
153.040828,-27.432025,2
153.035853,-27.418053,2
153.060935,-27.617366,2
152.9440081,-27.56963688,2
153.033865,-27.512846,2
153.015966,-27.454251,2
153.034463,-27.454513,2
153.04057,-27.440779,2
152.9439436,-27.51904934,2
152.975733,-27.49783,2
153.044747,-27.30719,2
153.0322608,-27.4090189,2
153.094991,-27.552855,2
153.047966,-27.573498,2
153.03144,-27.391464,2
153.012314,-27.345177,2
153.051215,-27.611034,2
153.014734,-27.521744,2
153.056768,-27.496033,2
153.050001,-27.536313,2
152.984678,-27.478245,2
153.059353,-27.472566,2
153.060346,-27.46236,2
153.058929,-27.47282643,2
153.068698,-27.472976,2
153.039345,-27.353257,2
153.019894,-27.370859,2
153.042638,-27.42185,2
153.0871586,-27.43201858,2
153.063474,-27.603497,2
152.9692638,-27.44829671,2
153.005443,-27.472843,2
153.0022643,-27.49457411,2
152.98218,-27.527731,2
153.028598,-27.499936,2
153.035657,-27.476423,2
153.1564081,-27.46214929,2
153.140512,-27.477324,2
152.964836,-27.506975,2
153.028325,-27.488407,2
153.173212,-27.475798,2
152.9654768,-27.40352195,2
153.044911,-27.59315,2
153.095919,-27.469527,2
153.151887,-27.498314,2
153.0629179,-27.43966602,2
153.08825,-27.431495,2
153.00706,-27.439491,2
152.928802,-27.59655,2
153.078827,-27.610888,2
153.035405,-27.49949,2
153.064508,-27.438077,2
153.064299,-27.439294,2
153.058713,-27.59793,2
153.030354,-27.461726,2
153.04308,-27.498165,2
153.09449,-27.531656,2
153.018312,-27.58463,2
153.029159,-27.470615,2
153.0271585,-27.46550669,2
153.007295,-27.467925,2
153.0383872,-27.44443011,2
152.9761632,-27.47918207,2
153.039526,-27.563231,2
153.070043,-27.4749,2
153.064837,-27.454478,2
152.980114,-27.522667,2
153.0290106,-27.41217102,2
153.035824,-27.482157,2
153.145704,-27.508829,2
153.070002,-27.394276,2
153.058927,-27.41259,2
152.952907,-27.414829,2
152.989487,-27.447398,2
153.0858713,-27.45722787,2
153.035299,-27.498276,2
153.165355,-27.481888,2
153.030098,-27.362487,2
153.059932,-27.401894,2
153.087214,-27.368587,2
153.0324258,-27.42726104,2
152.987049,-27.397607,2
152.986312,-27.402654,2
152.999436,-27.419771,2
153.058101,-27.632569,2
153.041936,-27.629731,2
153.054558,-27.609528,2
153.024939,-27.572946,2
153.013489,-27.539334,2
152.979886,-27.549203,2
153.141072,-27.475794,2
152.948864,-27.414539,2
152.901905,-27.562395,2
153.037834,-27.453423,2
152.985736,-27.639921,2
152.96332,-27.5025284,2
153.0736809,-27.4668529,2
153.028458,-27.499765,2
152.974805,-27.409358,2
152.990971,-27.407301,2
153.03619,-27.595851,2
153.041134,-27.554385,2
153.031444,-27.401852,2
153.068243,-27.553895,2
153.015555,-27.481487,2
153.044947,-27.479473,2
153.0828761,-27.37154043,2
152.9683273,-27.41046333,2
153.02164,-27.471338,2
153.1278111,-27.4913681,2
153.01597,-27.355194,2
153.0318206,-27.40361282,2
152.9996337,-27.42213621,2
153.074877,-27.651438,2
153.06324,-27.604788,2
153.024939,-27.572946,2
153.0374041,-27.46036075,2
153.074819,-27.533359,2
153.094399,-27.532618,2
153.088709,-27.468437,2
153.008716,-27.330948,2
153.007231,-27.557276,2
153.0026268,-27.5590612,2
153.0598024,-27.3447476,2
153.034573,-27.419881,2
152.9581021,-27.56193759,2
153.027108,-27.471554,2
152.9859348,-27.45693637,2
153.04289,-27.459097,2
152.955657,-27.517899,2
153.030091,-27.544764,2
153.095984,-27.471173,2
153.0643726,-27.31234121,2
153.063107,-27.576239,2
153.0480519,-27.57348591,2
153.025985,-27.482905,2
153.165355,-27.481888,2
153.037273,-27.34984,2
153.031594,-27.399197,2
153.051039,-27.333892,2
153.0767842,-27.41706811,2
153.002243,-27.42711,2
153.060184,-27.590835,2
153.093782,-27.488961,2
153.0253921,-27.46816729,2
153.013208,-27.464947,2
153.031289,-27.39805,2
153.044431,-27.387904,2
152.984257,-27.570741,2
153.02253,-27.536493,2
153.078652,-27.562888,2
153.016247,-27.472763,2
153.013216,-27.380808,2
153.051434,-27.611291,2
153.046789,-27.594147,2
153.024169,-27.568304,2
152.945826,-27.443626,2
153.020371,-27.356691,2
153.042615,-27.432707,2
153.057264,-27.585963,2
153.043992,-27.520614,2
153.101129,-27.490049,2
153.03574,-27.459051,2
153.055294,-27.525777,2
153.046482,-27.51621,2
152.9680613,-27.4741809,2
153.012438,-27.481038,2
153.022489,-27.38485,2
153.054323,-27.343009,2
153.062671,-27.406677,2
153.049836,-27.60127,2
153.057628,-27.47317,2
153.055671,-27.2895426,2
153.0436399,-27.53633876,2
153.0353425,-27.49060815,2
153.008632,-27.336017,2
153.052181,-27.361505,2
152.994544,-27.355054,2
153.01673,-27.558534,2
152.990363,-27.442198,2
153.058994,-27.523679,2
152.9990102,-27.47124493,2
153.065503,-27.568899,2
153.035989,-27.470843,2
153.039978,-27.490669,2
153.01142,-27.3422932,2
152.9903353,-27.43790422,2
152.98715,-27.596444,2
153.013635,-27.539245,2
153.0905834,-27.60057116,2
153.035883,-27.482826,2
153.0667199,-27.4376753,2
153.043107,-27.432954,2
152.926117,-27.589352,2
152.968435,-27.448648,2
153.119752,-27.49403,2
153.077625,-27.491666,2
153.061397,-27.505386,2
153.031613,-27.456236,2
153.033352,-27.454241,2
153.098482,-27.470001,2
153.1591473,-27.47519869,2
153.178807,-27.444003,2
153.037047,-27.365901,2
153.059327,-27.390303,2
153.007012,-27.441288,2
153.096272,-27.469435,2
153.111246,-27.462337,2
152.981016,-27.524928,2
153.034818,-27.488427,2
153.030881,-27.439721,2
153.029591,-27.445904,2
152.980907,-27.491782,2
153.076919,-27.560042,2
153.048867,-27.477172,2
153.034542,-27.478412,2
153.149991,-27.487348,2
153.015347,-27.369217,2
152.964977,-27.614673,2
153.031986,-27.42678309,2
152.9869003,-27.40172417,2
153.029767,-27.59183528,2
153.018479,-27.468229,2
153.032553,-27.447267,2
152.959747,-27.633192,2
152.960464,-27.59416,2
152.886412,-27.489028,2
153.003869,-27.331211,2
153.017203,-27.300085,2
153.019214,-27.3642706,2
153.03891,-27.51413,2
153.03137,-27.463524,2
153.022071,-27.469437,2
153.056554,-27.49350281,2
153.029038,-27.449699,2
152.957515,-27.512811,2
153.03077,-27.558455,2
153.073702,-27.466791,2
153.008018,-27.555809,2
153.077658,-27.561061,2
153.092055,-27.575544,2
153.044471,-27.360373,2
153.048536,-27.365599,2
153.016999,-27.436092,2
153.0486041,-27.39826324,2
152.986937,-27.396977,2
153.034556,-27.618484,2
153.041102,-27.646475,2
152.935339,-27.551587,2
153.101106,-27.489989,2
153.099686,-27.505196,2
153.0347428,-27.46005869,2
152.950845,-27.593652,2
152.990397,-27.497648,2
153.063565,-27.57377,2
153.1058681,-27.58539855,2
153.040625,-27.491628,2
153.0214666,-27.43673125,2
153.041803,-27.646793,2
152.952143,-27.574724,2
152.942883,-27.566759,2
153.016805,-27.557991,2
153.026664,-27.471117,2
153.0152338,-27.46691949,2
153.004448,-27.316578,2
153.126989,-27.448549,2
153.1170834,-27.50233251,2
152.920803,-27.496991,2
152.888125,-27.555939,2
152.999491,-27.420079,2
153.015879,-27.476036,2
153.14067,-27.475798,2
153.0368669,-27.36657513,2
153.033684,-27.4291711,2
152.928616,-27.444149,2
153.037692,-27.455721,2
153.072761,-27.515036,2
153.0585151,-27.31384456,2
153.011669,-27.534461,2
153.035284,-27.399738,2
153.051313,-27.39664,2
153.020785,-27.470551,2
153.031194,-27.447232,2
153.052311,-27.475635,2
153.066429,-27.307222,2
153.064536,-27.571903,2
153.019979,-27.491531,2
153.035214,-27.616729,2
153.058391,-27.631021,2
153.04473,-27.638464,2
153.042586,-27.643635,2
152.958277,-27.572535,2
153.060699,-27.587857,2
153.044597,-27.595069,2
153.026433,-27.455154,2
153.045973,-27.467373,2
153.018301,-27.457273,2
153.0626233,-27.53486354,2
152.981439,-27.540718,2
153.035192,-27.500941,2
153.026404,-27.483024,2
153.041176,-27.429902,2
153.059165,-27.398527,2
152.922706,-27.556553,2
152.9946555,-27.44556066,2
153.0507295,-27.46393631,2
153.035773,-27.451745,2
153.090272,-27.527201,2
152.966045,-27.633024,2
153.00439,-27.594366,2
153.0089768,-27.59643758,2
153.0114818,-27.54368491,2
153.0638834,-27.57252973,2
153.017247,-27.363882,2
153.042058,-27.42486,2
153.070159,-27.422829,2
152.984579,-27.386028,2
152.990021,-27.426094,2
153.067192,-27.650498,2
153.056103,-27.319567,2
153.0270607,-27.32116008,2
153.081891,-27.558027,2
153.0199885,-27.49152469,2
153.182059,-27.459095,2
153.019658,-27.392408,2
153.032144,-27.378354,2
153.06069,-27.353362,2
153.027076,-27.437526,2
152.9570927,-27.41428089,2
153.015273,-27.4673,2
153.035802,-27.4475,2
153.0395708,-27.44898086,2
153.081528,-27.541953,2
152.9836327,-27.53254202,2
153.031714,-27.403915,2
153.120661,-27.535912,2
153.0374967,-27.49719833,2
153.117676,-27.4443974,2
152.9494195,-27.57534233,2
153.0215876,-27.5124949,2
153.021365,-27.384944,2
153.0320485,-27.42978449,2
153.059973,-27.407424,2
152.9344605,-27.60443219,2
153.0462717,-27.58609744,2
153.00411,-27.4696247,2
153.007552,-27.410146,2
153.049166,-27.558416,2
153.035429,-27.499985,2
153.124789,-27.525224,2
152.970788,-27.411686,2
152.974265,-27.448067,2
152.982699,-27.62967,2
152.9385558,-27.50835386,2
153.0369223,-27.31095249,2
153.059834,-27.343788,2
153.064044,-27.60029,2
153.019608,-27.558428,2
153.0313595,-27.5139646,2
152.9880005,-27.46822654,2
152.991919,-27.465491,2
153.029368,-27.467787,2
153.008219,-27.445365,2
152.988516,-27.460615,2
153.038533,-27.454904,2
153.029072,-27.452607,2
152.9648,-27.506784,2
152.97559,-27.502843,2
152.966398,-27.500607,2
153.0278665,-27.54453836,2
153.02097,-27.558464,2
153.032257,-27.408829,2
153.037021,-27.497288,2
153.068434,-27.41852,2
153.080252,-27.41704,2
153.051297,-27.611188,2
153.05001,-27.62401,2
153.014744,-27.5220132,2
153.004756,-27.46246,2
153.042039,-27.455245,2
153.063627,-27.46997,2
153.1280852,-27.47462502,2
153.036559,-27.401916,2
153.096561,-27.372024,2
153.056794,-27.640152,2
152.9865492,-27.4701499,2
153.006965,-27.454962,2
153.040169,-27.453217,2
153.0510935,-27.51932287,2
152.961328,-27.594119,2
153.012,-27.314484,2
153.019091,-27.480745,2
153.036159,-27.494086,2
153.016872,-27.3568,2
152.990025,-27.387888,2
152.978294,-27.44822,2
153.005027,-27.471809,2
153.0653527,-27.51131117,2
153.0391459,-27.45207106,2
153.0548574,-27.52532842,2
152.95397,-27.633968,2
152.979158,-27.56629,2
153.013603,-27.47658,2
153.116439,-27.473709,2
153.017534,-27.363965,2
153.0212761,-27.38818156,2
153.045989,-27.395672,2
153.002189,-27.427063,2
153.0599674,-27.59300524,2
152.989088,-27.45011,2
153.113432,-27.501959,2
153.022071,-27.469437,2
153.040705,-27.504346,2
153.029354,-27.453715,2
153.101126,-27.445778,2
153.0031984,-27.4833391,2
153.166443,-27.434965,2
153.070981,-27.337903,2
153.0716854,-27.43189156,2
153.047661,-27.441415,2
152.978734,-27.403872,2
152.939794,-27.546895,2
153.063494,-27.470583,2
152.9387983,-27.44206757,2
153.01756,-27.466244,2
153.07044,-27.572805,2
153.075714,-27.561511,2
153.041157,-27.4800608,2
153.0005022,-27.65516098,2
153.082928,-27.433297,2
152.990687,-27.422433,2
152.9860872,-27.39511209,2
153.077745,-27.500536,2
153.010991,-27.448866,2
152.986096,-27.47865,2
152.9553014,-27.51685107,2
153.040042,-27.558853,2
153.0488149,-27.31724267,2
153.051526,-27.325785,2
153.062206,-27.370592,2
153.040715,-27.432425,2
152.924586,-27.588351,2
152.940862,-27.547165,2
152.959871,-27.571741,2
153.0142907,-27.46411394,2
152.979299,-27.629288,2
152.959463,-27.591924,2
152.997561,-27.480972,2
152.977912,-27.524467,2
153.0182858,-27.36921861,2
153.077172,-27.347217,2
153.007028,-27.656349,2
153.140905,-27.488965,2
152.98033,-27.397341,2
153.0049528,-27.42981376,2
152.941005,-27.547787,2
153.008023,-27.581107,2
153.107511,-27.545847,2
153.055102,-27.476886,2
153.091596,-27.574723,2
153.035867,-27.468773,2
153.151357,-27.55641,2
152.946797,-27.531376,2
152.98855,-27.459348,2
153.01934,-27.457295,2
153.004905,-27.3172387,2
153.037197,-27.475495,2
153.031035,-27.393452,2
153.022851,-27.563657,2
153.0386307,-27.50893016,2
153.004436,-27.470452,2
153.008391,-27.3309689,2
153.048313,-27.571592,2
153.035968,-27.486534,2
153.115019,-27.473259,2
153.149538,-27.475558,2
153.005333,-27.346163,2
152.992428,-27.388188,2
153.158831,-27.526292,2
153.031027,-27.437609,2
153.018831,-27.459941,2
153.011111,-27.392979,2
153.143063,-27.44799,2
153.012688,-27.345834,2
152.990254,-27.425378,2
153.021624,-27.512496,2
153.025038,-27.456292,2
153.0298306,-27.44534548,2
153.002862,-27.640566,2
152.88662,-27.523109,2
153.011889,-27.5442006,2
153.165355,-27.481888,2
153.017107,-27.363423,2
153.010217,-27.338258,2
152.865301,-27.41992,2
153.00566,-27.472784,2
152.999506,-27.478333,2
153.047253,-27.372487,2
153.059338,-27.396302,2
153.045989,-27.395672,2
152.940178,-27.558292,2
153.033513,-27.514269,2
153.004038,-27.453049,2
153.053952,-27.497398,2
153.029371,-27.453791,2
152.95875,-27.485085,2
153.118363,-27.54506164,2
153.0586968,-27.4017503,2
153.0181949,-27.59544568,2
153.030177,-27.465115,2
152.99389,-27.489759,2
152.9648009,-27.51867228,2
152.9794266,-27.49556708,2
153.0179034,-27.53072891,2
153.0198225,-27.48462787,2
153.024604,-27.482609,2
153.033699,-27.488263,2
153.073221,-27.422262,2
153.0746,-27.410996,2
152.998641,-27.424442,2
153.0640637,-27.61130073,2
153.020481,-27.642989,2
153.024041,-27.469212,2
153.041862,-27.449898,2
153.040287,-27.442558,2
153.028666,-27.455414,2
153.055241,-27.525961,2
153.110262,-27.592338,2
153.020649,-27.477382,2
153.173401,-27.465096,2
152.994166,-27.354831,2
153.1257256,-27.51351462,2
153.035128,-27.404123,2
153.0569445,-27.63952169,2
153.017791,-27.515936,2
152.8975692,-27.43177034,2
153.015281,-27.466766,2
152.950601,-27.612642,2
153.045812,-27.479557,2
153.039738,-27.350934,2
153.145917,-27.544152,2
153.030881,-27.439721,2
153.051458,-27.611272,2
152.93537,-27.559898,2
152.943449,-27.54866,2
152.9913,-27.50212,2
153.0095,-27.409433,2
153.116334,-27.545244,2
153.04017,-27.485183,2
153.129441,-27.47496,2
153.0641905,-27.41845323,2
153.053369,-27.59165,2
153.104891,-27.511583,2
153.039288,-27.452016,2
153.061587,-27.374408,2
153.053411,-27.385447,2
153.100204,-27.443726,2
152.9626339,-27.41120564,2
153.090019,-27.486806,2
153.0231747,-27.46725261,2
153.04662,-27.505341,2
153.0420757,-27.4640104,2
152.998229,-27.471828,2
153.090814,-27.457976,2
153.063538,-27.462118,2
153.0127343,-27.3249282,2
153.09187,-27.599796,2
153.122077,-27.4746943,2
153.1576963,-27.44283311,2
152.98708,-27.402755,2
153.124246,-27.502704,2
153.027149,-27.465513,2
153.039895,-27.501792,2
152.971719,-27.606772,2
152.94816,-27.494461,2
153.11767,-27.544964,2
153.03323,-27.4810554,2
152.936574,-27.530032,2
153.027941,-27.47965,2
153.041125,-27.501964,2
153.049198,-27.464035,2
152.996737,-27.59322,2
152.966554,-27.500629,2
153.061134,-27.45646,2
153.104667,-27.465281,2
153.001839,-27.537226,2
152.997271,-27.535488,2
153.065956,-27.561044,2
153.000598,-27.487535,2
153.140682,-27.466501,2
153.141652,-27.475663,2
153.1551,-27.469202,2
153.134376,-27.470413,2
153.01279,-27.346216,2
153.03468,-27.618512,2
153.0203,-27.5586,2
153.0108749,-27.46323099,2
153.012057,-27.454072,2
153.031036,-27.447794,2
152.987874,-27.598919,2
153.063577,-27.470407,2
152.975817,-27.52175,2
153.0917292,-27.57508913,2
153.038387,-27.49699,2
153.074304,-27.393508,2
153.036636,-27.415522,2
153.051387,-27.612515,2
153.031414,-27.512444,2
153.030855,-27.513882,2
152.990221,-27.441806,2
153.004939,-27.45442,2
153.026243,-27.462234,2
153.036235,-27.457239,2
152.975237,-27.497491,2
153.063553,-27.471715,2
153.18247,-27.516206,2
153.181322,-27.515321,2
153.036636,-27.415522,2
153.043975,-27.504891,2
153.097186,-27.517896,2
153.034426,-27.494778,2
153.036055,-27.488156,2
153.023181,-27.373594,2
153.077134,-27.417957,2
153.099016,-27.507837,2
153.024482,-27.468866,2
153.093945,-27.531787,2
153.081544,-27.543355,2
153.026076,-27.565922,2
153.051088,-27.577606,2
153.107153,-27.572176,2
153.0185,-27.474333,2
153.048887,-27.488133,2
153.0294911,-27.48359807,2
153.034092,-27.42046,2
153.0601071,-27.41620139,2
153.1052149,-27.39650864,2
153.041199,-27.4370115,2
153.031537,-27.457959,2
152.988152,-27.650807,2
153.019166,-27.538792,2
153.0543211,-27.29748607,2
153.028267,-27.412923,2
153.01033,-27.476552,2
153.0400737,-27.47791848,2
153.168751,-27.446131,2
152.984869,-27.38587,2
152.96201,-27.406419,2
153.035703,-27.598419,2
153.0247959,-27.51294887,2
153.024482,-27.468866,2
153.044311,-27.453678,2
153.030365,-27.45193,2
153.0473461,-27.45134544,2
153.0713095,-27.52906185,2
153.015283,-27.53441,2
153.062195,-27.483091,2
153.063508,-27.471872,2
153.119305,-27.482195,2
153.042431,-27.360074,2
153.071679,-27.431903,2
153.029265,-27.44243,2
152.984202,-27.416647,2
152.990254,-27.425378,2
153.058141,-27.505453,2
153.0320643,-27.45838369,2
153.033555,-27.454077,2
153.05794,-27.532758,2
153.0115209,-27.54179934,2
153.109064,-27.463732,2
153.118807,-27.538324,2
153.038251,-27.497364,2
153.080374,-27.423528,2
152.97925,-27.56655,2
153.042757,-27.597981,2
152.924497,-27.434781,2
153.1028369,-27.49150103,2
153.012786,-27.45871,2
153.0200353,-27.52838781,2
153.096293,-27.478085,2
153.062578,-27.452185,2
153.047608,-27.314483,2
153.010875,-27.542711,2
153.005711,-27.557659,2
153.035659,-27.4755228,2
153.047416,-27.428204,2
152.9624046,-27.40932691,2
152.9076404,-27.558658,2
152.933185,-27.582708,2
153.056275,-27.591413,2
152.964922,-27.595716,2
153.013854,-27.42222,2
153.07037,-27.56860479,2
153.1679,-27.4546,2
153.0762486,-27.53947297,2
153.097293,-27.46425,2
153.0880893,-27.45758012,2
152.987939,-27.533175,2
153.1688152,-27.44288613,2
153.04101,-27.34442,2
152.992037,-27.419164,2
153.034365,-27.57119,2
153.1254536,-27.51372453,2
153.106459,-27.506001,2
153.020716,-27.464951,2
153.021251,-27.462527,2
152.975627,-27.597713,2
152.984922,-27.478308,2
153.050435,-27.559667,2
153.03111,-27.485072,2
152.9854618,-27.38608906,2
153.08991,-27.366769,2
152.948147,-27.558127,2
153.0219,-27.561287,2
153.061397,-27.505386,2
153.059259,-27.536003,2
153.087306,-27.537017,2
153.013387,-27.321596,2
153.031922,-27.404844,2
153.075011,-27.5648,2
153.095944,-27.584564,2
153.051132,-27.439728,2
153.0275073,-27.47848497,2
153.101244,-27.5181652,2
152.9805545,-27.47714788,2
153.03969,-27.542439,2
153.06431,-27.2837648,2
153.1865357,-27.45438889,2
153.1656333,-27.47759886,2
152.997969,-27.424145,2
153.080082,-27.493019,2
153.0965451,-27.48934552,2
153.039711,-27.504215,2
153.106045,-27.457778,2
152.983292,-27.530465,2
153.100726,-27.592444,2
153.036635,-27.489382,2
153.036317,-27.349757,2
153.020354,-27.392541,2
153.059949,-27.407802,2
152.991645,-27.417855,2
153.021131,-27.462599,2
152.97437,-27.504244,2
153.108442,-27.458139,2
153.024021,-27.31082,2
153.024021,-27.31082,2
152.979978,-27.524761,2
153.030742,-27.485791,2
153.0221979,-27.38394871,2
153.1421767,-27.5448091,2
152.98832,-27.435761,2
153.014593,-27.459815,2
152.97571,-27.597609,2
152.975124,-27.628841,2
152.880293,-27.486051,2
152.975522,-27.511284,2
153.030809,-27.385929,2
153.185097,-27.518526,2
152.990622,-27.442975,2
153.063369,-27.471901,2
153.032823,-27.482235,2
152.920287,-27.601217,2
152.9813032,-27.45544768,2
153.039711,-27.504215,2
152.993207,-27.486004,2
153.0427828,-27.33061754,2
153.027861,-27.48906,2
153.173693,-27.463775,2
153.113583,-27.472857,2
153.011655,-27.391138,2
153.050157,-27.342375,2
153.063002,-27.381904,2
153.014854,-27.422355,2
152.9771994,-27.41191699,2
153.023278,-27.462289,2
152.959821,-27.598325,2
152.966655,-27.579808,2
152.9403687,-27.51339914,2
152.9560739,-27.51570778,2
153.0205188,-27.54395847,2
153.077744,-27.32343,2
153.008416,-27.331373,2
153.052693,-27.389293,2
152.9359504,-27.40095465,2
153.048476,-27.647594,2
153.081037,-27.59908,2
153.020857,-27.448772,2
153.057969,-27.374983,2
153.0486234,-27.60894227,2
153.061977,-27.61146,2
152.946812,-27.529105,2
153.054741,-27.496859,2
153.0284805,-27.45073121,2
152.966136,-27.589284,2
153.016677,-27.41061,2
153.031029,-27.39647,2
153.106562,-27.589282,2
153.10526,-27.579456,2
153.105152,-27.578467,2
153.0350138,-27.3844723,2
153.0151497,-27.3638011,2
153.022479,-27.384823,2
153.031596,-27.401844,2
153.044851,-27.639027,2
152.922396,-27.587299,2
153.019879,-27.517366,2
153.0318887,-27.45573842,2
152.979116,-27.499704,2
152.992197,-27.476374,2
153.065889,-27.477843,2
153.060738,-27.46021,2
153.065703,-27.549982,2
153.084967,-27.562474,2
153.0175997,-27.36393289,2
152.994384,-27.407222,2
152.9433732,-27.57820761,2
153.094212,-27.469224,2
153.040177,-27.49095035,2
152.9871,-27.351824,2
153.069627,-27.652755,2
153.040759,-27.598719,2
153.026525,-27.474008,2
153.023959,-27.467955,2
153.125354,-27.474527,2
153.183289,-27.473475,2
153.041176,-27.429902,2
152.966203,-27.579842,2
152.974399,-27.496984,2
152.9823,-27.536039,2
153.04175,-27.428202,2
153.056681,-27.611651,2
153.013477,-27.467769,2
153.004215,-27.452419,2
153.009299,-27.467284,2
153.060994,-27.493471,2
153.04187,-27.453067,2
153.044104,-27.457871,2
153.031514,-27.456549,2
152.8792,-27.50895,2
153.023216,-27.392821,2
153.048003,-27.478128,2
153.059347,-27.3386,2
152.979871,-27.388499,2
153.064428,-27.589673,2
153.017313,-27.466907,2
152.992996,-27.464651,2
153.035695,-27.463545,2
152.978964,-27.495222,2
153.018719,-27.529734,2
153.060644,-27.47746922,2
153.110153,-27.461014,2
153.081782,-27.487266,2
